サイレントメビウス香津美・リキュール-水着ジャケットver.-1/8完成品フィギュア[グリフォンエンタープライズ]《未定月予約※暫定》,,,,,商品コード,FIGURE-000677,発売日,１６年未定,ブランド名,グリフォンエンタープライズ,,,,,原作名,サイレントメビウス,,,キャラ名,香津美・リキュール,,,造型師,roko, 
ちょこすた天色*アイルノーツ真咲・ガイヤール完成品フィギュア[ブロッコリー]《０８月予約》,備考,※あみあみ限定特典は付きません。,,,商品コード,FIGURE-015340,発売日,１６年０８月未定,ブランド名,ブロッコリー,,シリーズ名,ちょこすた,,原作名,天色＊アイルノーツ,,,キャラ名,,,,,,
【あみあみ限定特典】ちょこすた天色*アイルノーツ真咲・ガイヤール完成品フィギュア[ブロッコリー]《０８月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-015341,発売日,１６年０８月未定,ブランド名,ブロッコリー,,シリーズ名,ちょこすた,,原作名,天色＊アイルノーツ,,,キャラ名,,,,,,
デビルマンシレーヌ-恍惚の妖鳥-Bloodofbeauty完成品フィギュア[オルカトイズ]【同梱不可】【送料無料】《０５月予約※暫定》,備考,※商品形態等の都合上、他の商品との同梱発送はできません。※代引手数料等、一部の決済手数料はご負担いただきます。,,,商品コード,FIGURE-015344,発売日,１６年０５月未定,ブランド名,ORCATOYS(オルカトイズ),,,,,原作名,デビルマン,永井豪,,キャラ名,シレーヌ,,,,,
【あみあみ限定特典】織田nonイラスト九条しほ1/6完成品フィギュア[ダイキ工業]《０６月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-015368,発売日,１６年０６月未定,ブランド名,ダイキ工業,,,,,原作名,≪オリジナルキャラクター：織田non≫,≪オリジナルキャラクター≫,,キャラ名,九条しほ,,,,,
フレームアームズ・ガールアーキテクトプラモデル（再販）[コトブキヤ]《０７月予約》,,,,,商品コード,FIGURE-015377-S001,発売日,１６年０７月未定,ブランド名,KOTOBUKIYA(コトブキヤ),,シリーズ名,フレームアームズ,フレームアームズ・ガール,原作名,フレームアームズ,,,キャラ名,アーキテクト,,,,,
【あみあみ限定特典】【特典】シャイニング・レゾナンスソニア・ブランシュ1/7完成品フィギュア[アルファマックス]《０６月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-015382,発売日,１６年０６月未定,ブランド名,アルファマックス,,,,,原作名,シャイニング・レゾナンス,『シャイニング』シリーズ,,キャラ名,ソニア・ブランシュ,,,,,
コメット・ルシファーフェリア1/7完成品フィギュア[グッドスマイルカンパニー]《０８月予約》,,,,,商品コード,FIGURE-015391,発売日,１６年０８月未定,ブランド名,グッドスマイルカンパニー,,,,,原作名,コメット・ルシファー,,,キャラ名,フェリア,,,造型師,加藤学, 
アイドルマスターシンデレラガールズアナスタシアLOVELAIKAVer.1/8完成品フィギュア[ファット・カンパニー]《０７月予約》,,,,,商品コード,FIGURE-015393,発売日,１６年０７月未定,ブランド名,ファット・カンパニー,,シリーズ名,ファット・カンパニー 1/8 完成品フィギュア,,原作名,THE IDOLM＠STER シンデレラガールズ,『THE IDOLM＠STER』シリーズ,,キャラ名,アナスタシア,,,,,
figmaカードキャプターさくら大道寺知世[マックスファクトリー]《０６月予約》,,,,,商品コード,FIGURE-015479,発売日,１６年０６月未定,ブランド名,マックスファクトリー,,シリーズ名,figmaシリーズ,figma(フィグマ),原作名,カードキャプターさくら,,,キャラ名,大道寺知世,,,,,
蒼き鋼のアルペジオメンタルモデルタカオバニーstyle1/8完成品フィギュア[キューズQ]《０７月予約》,備考,※あみあみ限定特典は付きません。,,,商品コード,FIGURE-015500,発売日,１６年０７月未定,ブランド名,キューズQ,,,,,原作名,蒼き鋼のアルペジオ -アルス・ノヴァ-,『蒼き鋼のアルペジオ』シリーズ,,キャラ名,タカオ,,,,,
【あみあみ限定特典】蒼き鋼のアルペジオメンタルモデルタカオバニーstyle1/8完成品フィギュア[キューズQ]《０７月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-015501,発売日,１６年０７月未定,ブランド名,キューズQ,,,,,原作名,蒼き鋼のアルペジオ -アルス・ノヴァ-,『蒼き鋼のアルペジオ』シリーズ,,キャラ名,タカオ,,,,,
ノーゲーム・ノーライフ白水着style1/7完成品フィギュア[アクアマリン]《０６月予約》,,,,,商品コード,FIGURE-015544,発売日,１６年０６月未定,ブランド名,アクアマリン,,,,,原作名,ノーゲーム・ノーライフ,,,キャラ名,白,,,造型師,ぱっとん, 
Y-STYLEシュタインズ・ゲート牧瀬紅莉栖浴衣Ver.1/8完成品フィギュア[フリーイング]《０６月予約》,,,,,商品コード,FIGURE-015614,発売日,１６年０６月未定,ブランド名,FREEing(フリーイング),,シリーズ名,Y-STYLE,,原作名,Steins；Gate,『科学アドベンチャー』シリーズ,,キャラ名,牧瀬紅莉栖,,,,,
フリージングヴァイブレーションサテライザー=エル=ブリジットver.ボンテージ1/6完成品フィギュア[オルカトイズ]《０７月予約》,,,,,商品コード,FIGURE-015624,発売日,１６年０７月未定,ブランド名,ORCATOYS(オルカトイズ),,,,,原作名,フリージング ヴァイブレーション,フリージング,,キャラ名,サテライザー＝エル＝ブリジット,,,造型師,エルドラモデル,
艦隊これくしょん-艦これ-高雄1/8完成品フィギュア[キューズQ]《０７月予約》,,,,,商品コード,FIGURE-015625,発売日,１６年０７月未定,ブランド名,キューズQ,,,,,原作名,艦隊これくしょん -艦これ-,,,キャラ名,高雄,,,造型師,Noin、松宮誠一, 
ランジェリースタイルIS〈インフィニット・ストラトス〉ラウラ・ボーデヴィッヒ1/8完成品フィギュア[WAVE]《０６月予約》,,,,,商品コード,FIGURE-015668,発売日,１６年０６月未定,ブランド名,WAVE(ウェーブ),,シリーズ名,DreamTech(ドリームテック),,原作名,IS〈インフィニット・ストラトス〉,『IS〈インフィニット・ストラトス〉』シリーズ,,キャラ名,ラウラ・ボーデヴィッヒ,,,,,
ねんどろいどスクールガールストライカーズ澄原サトカ[グッドスマイルカンパニー]《０６月予約》,,,,,商品コード,FIGURE-015721,発売日,１６年０６月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,スクールガールストライカーズ,,,キャラ名,澄原サトカ,,,,,
ねんどろいどラブライブ！矢澤にこ練習着Ver.[グッドスマイルカンパニー]《０６月予約》,,,,,商品コード,FIGURE-015722,発売日,１６年０６月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,ラブライブ！,『ラブライブ！』シリーズ,,キャラ名,,,,,,
figmaラブライブ！西木野真姫[マックスファクトリー]《０６月予約》,,,,,商品コード,FIGURE-015723,発売日,１６年０６月未定,ブランド名,マックスファクトリー,,シリーズ名,figmaシリーズ,figma(フィグマ),原作名,ラブライブ！,『ラブライブ！』シリーズ,,キャラ名,,,,,,
Y-STYLEシュタインズ・ゲート椎名まゆり浴衣Ver.1/8完成品フィギュア[フリーイング]《０６月予約》,,,,,商品コード,FIGURE-015724,発売日,１６年０６月未定,ブランド名,FREEing(フリーイング),,シリーズ名,Y-STYLE,,原作名,Steins；Gate,『科学アドベンチャー』シリーズ,,キャラ名,椎名まゆり,,,,,
あみあみ限定版サノバウィッチ綾地寧々1/7完成品フィギュア[ブロッコリー]《０６月予約》,備考,※あみあみ限定特典は付きません。,,,商品コード,FIGURE-015750,発売日,１６年０６月未定,ブランド名,ブロッコリー,,,,,原作名,サノバウィッチ,,,キャラ名,綾地寧々,,,造型師,,
【あみあみ限定版＋限定特典】サノバウィッチ綾地寧々1/7完成品フィギュア[ブロッコリー]《０６月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-015751,発売日,１６年０６月未定,ブランド名,ブロッコリー,,,,,原作名,サノバウィッチ,,,キャラ名,綾地寧々,,,造型師,,
【特典】コミック阿吽冬月茉莉純白ver.1/6完成品フィギュア[スカイチューブ]《０６月予約》,備考,※あみあみ限定特典は付きません。,,,商品コード,FIGURE-015759,発売日,１６年０６月未定,ブランド名,SkyTube(スカイチューブ),,,,,原作名,コミック阿吽,,,キャラ名,冬月茉莉,,,造型師,,
ねんどろいどCharlotte乙坂歩未[グッドスマイルカンパニー]《０６月予約》,,,,,商品コード,FIGURE-015791,発売日,１６年０６月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,Charlotte,,,キャラ名,乙坂歩未,,,,,
ミディッチュ艦隊これくしょん-艦これ-最上完成品フィギュア[ファット・カンパニー]《０７月予約》,,,,,商品コード,FIGURE-015792,発売日,１６年０７月未定,ブランド名,ファット・カンパニー,,シリーズ名,ミディッチュ,,原作名,艦隊これくしょん -艦これ-,,,キャラ名,最上,,,造型師,,
魔弾の王と戦姫エレオノーラ=ヴィルターリアバニーVer.1/4完成品フィギュア[フリーイング]《０７月予約》,,,,,商品コード,FIGURE-015793,発売日,１６年０７月未定,ブランド名,FREEing(フリーイング),,,,,原作名,魔弾の王と戦姫,,,キャラ名,エレオノーラ＝ヴィルターリア(エレン),,,造型師,FREEing, 
俺の妹がこんなに可愛いわけがない。黒猫～Fromthebedroom～1/7完成品フィギュア[オルカトイズ]《０７月予約》,,,,,商品コード,FIGURE-015822,発売日,１６年０７月未定,ブランド名,ORCATOYS(オルカトイズ),,,,,原作名,俺の妹がこんなに可愛いわけがない。,俺の妹がこんなに可愛いわけがない,,キャラ名,黒猫(五更瑠璃),,,造型師,内嶋靖浩[essence.],
ねんどろいどストライクウィッチーズ2ペリーヌ・クロステルマン[ファット・カンパニー]《０６月予約》,,,,,商品コード,FIGURE-015830,発売日,１６年０６月未定,ブランド名,ファット・カンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,ストライクウィッチーズ2,『ストライクウィッチーズ』シリーズ,,キャラ名,,,,,,
ファントムオブキルレーヴァテイン1/8完成品フィギュア[フリーイング]《０７月予約※暫定》,,,,,商品コード,FIGURE-015831,発売日,１６年０７月未定,ブランド名,FREEing(フリーイング),,,,,原作名,ファントム オブ キル,,,キャラ名,レーヴァテイン,,,造型師,梓零, 
【あみあみ限定特典】【特典】コミック阿吽冬月茉莉純白ver.1/6完成品フィギュア[スカイチューブ]《０６月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-015885,発売日,１６年０６月未定,ブランド名,SkyTube(スカイチューブ),,,,,原作名,コミック阿吽,,,キャラ名,冬月茉莉,,,造型師,,
ねんどろいどアイドルマスターシンデレラガールズ北条加蓮[グッドスマイルカンパニー]《０６月予約》,,,,,商品コード,FIGURE-015916,発売日,１６年０６月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,THE IDOLM＠STER シンデレラガールズ,『THE IDOLM＠STER』シリーズ,,キャラ名,,,,,,
レーシングミク2015Ver.1/8完成品フィギュア[グッドスマイルカンパニー]《０８月予約》,,,,,商品コード,FIGURE-015917,発売日,１６年０８月未定,ブランド名,グッドスマイルカンパニー,,,,,原作名,『VOCALOID』シリーズ,,,キャラ名,初音ミク,,,造型師,kiking, 
天元突破グレンラガンヨーコバニーVer.1/4完成品フィギュア[フリーイング]《０７月予約》,,,,,商品コード,FIGURE-015919,発売日,１６年０７月未定,ブランド名,FREEing(フリーイング),,,,,原作名,天元突破グレンラガン,,,キャラ名,ヨーコ・リットナー,,,造型師,FREEing, 
装甲悪鬼村正三世村正ナースver.1/6完成品フィギュア[スカイチューブ]《０６月予約》,,,,,商品コード,FIGURE-015929,発売日,１６年０６月未定,ブランド名,SkyTube(スカイチューブ),,,,,原作名,装甲悪鬼村正,,,キャラ名,三世村正,,,造型師,HIRO, 
【特典】S.H.フィギュアーツ霧矢あおい(冬制服ver.)『アイカツ！』[バンダイ]《０６月予約》,,,,,商品コード,FIGURE-015933,発売日,１６年０６月下旬,ブランド名,BANDAI(バンダイ),,シリーズ名,S.H.フィギュアーツ,,原作名,アイカツ！,『アイカツ！』シリーズ,,キャラ名,霧矢あおい,,,,,
S-styleキャラクター・ボーカル・シリーズ01初音ミク水着Ver.1/12塗装済み組み立てフィギュア[フリーイング]《０６月予約》,,,,,商品コード,FIGURE-015962,発売日,１６年０６月未定,ブランド名,FREEing(フリーイング),,,,,原作名,『VOCALOID』シリーズ,,,キャラ名,初音ミク,,,造型師,よこやま, 
S-styleキャラクター・ボーカル・シリーズ03巡音ルカ水着Ver.1/12塗装済み組み立てフィギュア[フリーイング]《０６月予約》,,,,,商品コード,FIGURE-015963,発売日,１６年０６月未定,ブランド名,FREEing(フリーイング),,,,,原作名,『VOCALOID』シリーズ,,,キャラ名,巡音ルカ,,,造型師,よこやま, 
一騎当千集鍔闘士血風録孫策伯符バスタオルVer.1/5完成品フィギュア[アイズ・プロジェクト]《０５月予約※暫定》,,,,,商品コード,FIGURE-015967,発売日,１６年０５月未定,ブランド名,AIZU PROJECT(アイズ・プロジェクト),,,,,原作名,一騎当千 集鍔闘士血風録,『一騎当千』シリーズ,,キャラ名,孫策伯符,,,造型師,對馬琢章[Fig.1],
ロウきゅーぶ！SS湊智花～ウェディングVer.～1/7完成品フィギュア[プラム]《０７月予約》,備考,※あみあみ限定特典は付きません。,,,商品コード,FIGURE-016130,発売日,１６年０７月未定,ブランド名,ピーエムオフィスエー,PLUM(プラム),,,,原作名,ロウきゅーぶ！SS,ロウきゅーぶ！,,キャラ名,,,,,,
【あみあみ限定特典】ロウきゅーぶ！SS湊智花～ウェディングVer.～1/7完成品フィギュア[プラム]《０７月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-016131,発売日,１６年０７月未定,ブランド名,ピーエムオフィスエー,PLUM(プラム),,,,原作名,ロウきゅーぶ！SS,ロウきゅーぶ！,,キャラ名,,,,,,
S-styleすーぱーそに子水着Ver.1/12塗装済み組み立てフィギュア[フリーイング]《０６月予約》,,,,,商品コード,FIGURE-016133,発売日,１６年０６月未定,ブランド名,FREEing(フリーイング),,,,,原作名,『すーぱーそに子』シリーズ,ニトロプラス,,キャラ名,すーぱーそに子,,,造型師,FREEing,
【特典】ねんどろいど千年戦争アイギスシビラ[グッドスマイルカンパニー]《０７月予約》,,,,,商品コード,FIGURE-016217,発売日,１６年０７月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,千年戦争アイギス,,,キャラ名,シビラ,,,,,
ねんどろいどそれが声優！一ノ瀬双葉[グッドスマイルカンパニー]《０８月予約》,,,,,商品コード,FIGURE-016218,発売日,１６年０８月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,それが声優！,,,キャラ名,一ノ瀬双葉,,,,,
B-STYLEトップをねらえ2！ノノバニーVer.1/4完成品フィギュア[フリーイング]《０６月予約》,,,,,商品コード,FIGURE-016219,発売日,１６年０６月未定,ブランド名,FREEing(フリーイング),,,,,原作名,トップをねらえ2！,トップをねらえ！,,キャラ名,ノノ(バスターマシン7号),,,造型師,双翼社,
キューティーハニーInfinitePremiumver.OC(originalcolor)1/6完成品フィギュア[オルカトイズ]《０７月予約》,,,,,商品コード,FIGURE-016229,発売日,１６年０７月未定,ブランド名,ORCATOYS(オルカトイズ),,,,,原作名,キューティーハニー,永井豪,,キャラ名,如月ハニー(キューティーハニー),,,造型師,藤井たかし,
TEKKEN美少女鉄拳7ラッキークロエ1/7完成品フィギュア[コトブキヤ]《０７月予約》,,,,,商品コード,FIGURE-016252,発売日,１６年０７月未定,ブランド名,KOTOBUKIYA(コトブキヤ),,シリーズ名,美少女スタチュー,TEKKEN美少女,原作名,鉄拳7,鉄拳,,キャラ名,,,,,,
ねんどろいどこ～でプリパラファルルマリオネットミューサイリウムコーデ[グッドスマイルカンパニー]《０６月予約》,,,,,商品コード,FIGURE-016272,発売日,１６年０６月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいどこ～で,原作名,プリパラ,『プリティーリズム』シリーズ,,キャラ名,,,,,,
figmaラブライブ！東條希[マックスファクトリー]《０８月予約》,,,,,商品コード,FIGURE-016273,発売日,１６年０８月未定,ブランド名,マックスファクトリー,,シリーズ名,figmaシリーズ,figma(フィグマ),原作名,ラブライブ！,『ラブライブ！』シリーズ,,キャラ名,,,,,,
世界征服～謀略のズヴィズダー～ヴィニエイラ様完成品フィギュア[フレア]《０８月予約》,,,,,商品コード,FIGURE-016309,発売日,１６年０８月未定,ブランド名,フレア,,,,,原作名,世界征服 -謀略のズヴィズダー-,,,キャラ名,星宮ケイト(ヴィニエイラ),,,造型師,French Doll[Cerberus Project TM], 
ねんどろいど艦隊これくしょん-艦これ-明石改[グッドスマイルカンパニー]《０６月予約》,,,,,商品コード,FIGURE-016313,発売日,１６年０６月未定,ブランド名,グッドスマイルカンパニー,,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,艦隊これくしょん -艦これ-,,,キャラ名,明石,,,,,
Fate/GrandOrderセイバー/沖田総司1/7完成品フィギュア[アクアマリン]《０６月予約》,,,,,商品コード,FIGURE-016314,発売日,１６年０６月未定,ブランド名,アクアマリン,,,,,原作名,Fate/Grand Order,『Fate』シリーズ,,キャラ名,桜セイバー(沖田総司),,,造型師,かわにしけん,
神撃のバハムートディアドラグーン・フォルテ1/8完成品フィギュア[コトブキヤ]《０６月予約》,,,,,商品コード,FIGURE-016315,発売日,１６年０６月未定,ブランド名,KOTOBUKIYA(コトブキヤ),,シリーズ名,コトブキヤ 完成品フィギュア,コトブキヤ 1/8 完成品フィギュア,原作名,神撃のバハムート,,,キャラ名,ディアドラグーン・フォルテ,,,,,
ラブライブ！スクールアイドルフェスティバル東條希1/7完成品フィギュア[アルター]《０６月予約》,,,,,商品コード,FIGURE-016333,発売日,１６年０６月未定,ブランド名,ALTER(アルター),,,,,原作名,ラブライブ！ The School Idol Movie,ラブライブ！,『ラブライブ！』シリーズ,キャラ名,東條希,,,造型師,,
figFIX艦隊これくしょん-艦これ-雪風中破ver.完成品フィギュア[マックスファクトリー]《０６月予約》,,,,,商品コード,FIGURE-016348,発売日,１６年０６月未定,ブランド名,マックスファクトリー,,シリーズ名,figmaシリーズ,figFIX(フィグフィックス),原作名,艦隊これくしょん -艦これ-,,,キャラ名,雪風,,,,,
ミディッチュ艦隊これくしょん-艦これ-あきつ丸改完成品フィギュア[ファット・カンパニー]《０７月予約》,,,,,商品コード,FIGURE-016349,発売日,１６年０７月未定,ブランド名,ファット・カンパニー,,シリーズ名,ミディッチュ,,原作名,艦隊これくしょん -艦これ-,,,キャラ名,あきつ丸,,,造型師,,
B-STYLE劇場版とある魔術の禁書目録-エンデュミオンの奇蹟-インデックスバニーVer.1/4完成品フィギュア[フリーイング]《０７月予約》,,,,,商品コード,FIGURE-016350,発売日,１６年０７月未定,ブランド名,FREEing(フリーイング),,,,,原作名,劇場版 とある魔術の禁書目録 -エンデュミオンの奇蹟-,『とある魔術の禁書目録』シリーズ,,キャラ名,インデックス,,,造型師,FREEing,
,,,,,,,,,,,,,,,,,,,,,,,,,
ちょこおき。リネージュ2×ヒライユキオ第2弾オーク完成品フィギュア[オーキッドシード]《０６月予約※暫定》,,,,,商品コード,FIGURE-016406,発売日,１６年０６月未定,ブランド名,オーキッドシード,,,,,原作名,リネージュ2,リネージュ,,キャラ名,オーク,,,造型師,ちょこっと☆おき太、中島しゅーじ(秀吉)、にくきゅ～大王、増田英雄,
ちょこおき。リネージュ2×ヒライユキオ第2弾エルフ完成品フィギュア[オーキッドシード]《０６月予約》,,,,,商品コード,FIGURE-016407,発売日,１６年０６月未定,ブランド名,オーキッドシード,,,,,原作名,リネージュ2,リネージュ,,キャラ名,エルフ,,,造型師,ちょこっと☆おき太、中島しゅーじ(秀吉)、にくきゅ～大王、増田英雄,
ちょこおき。リネージュ2×ヒライユキオ第2弾ヒューマン完成品フィギュア[オーキッドシード]《０６月予約※暫定》,,,,,商品コード,FIGURE-016408,発売日,１６年０６月未定,ブランド名,オーキッドシード,,,,,原作名,リネージュ2,リネージュ,,キャラ名,ヒューマン,,,造型師,ちょこっと☆おき太、中島しゅーじ(秀吉)、にくきゅ～大王、増田英雄,
,,,,,,,,,,,,,,,,,,,,,,,,,
T2アート☆ガールズ白のオデット1/6完成品フィギュア[スカイチューブ]《０８月予約》,,,,,商品コード,FIGURE-016433,発売日,１６年０８月未定,ブランド名,SkyTube(スカイチューブ),,,,,原作名,T2アート☆ガールズ,,,キャラ名,オデット,,,造型師,EGG, 
T2アート☆ガールズ黒のオディール1/6完成品フィギュア[スカイチューブ]《０８月予約》,,,,,商品コード,FIGURE-016434,発売日,１６年０８月未定,ブランド名,SkyTube(スカイチューブ),,,,,原作名,T2アート☆ガールズ,,,キャラ名,オディール,,,造型師,EGG, 
T2アート☆ガールズ白のオデット＆黒のオディール1/6完成品フィギュア[スカイチューブ]【送料無料】《０８月予約》,備考,※あみあみ限定特典は付きません。※他の商品と同梱発送になる場合は別途送料が発生いたします。※代引手数料等、一部の決済手数料はご負担いただきます。,,,商品コード,FIGURE-016435,発売日,１６年０８月未定,ブランド名,SkyTube(スカイチューブ),,,,,原作名,T2アート☆ガールズ,,,キャラ名,オデット,オディール,,,,
勇者マルデア～スライムとの戦い～褐色ver.1/6完成品フィギュア[DRAGONToy]《０７月予約》,,,,,商品コード,FIGURE-016486,発売日,１６年０７月未定,ブランド名,DRAGON Toy(ドラゴントイ),,,,,原作名,≪オリジナルキャラクター≫,,,キャラ名,マルデア(勇者マルデア),,,造型師,D蔵[DRAGON Toy], 
AngelBeats！-1stbeat-「天使」1/8完成品フィギュア[ブロッコリー]《０８月予約》,備考,※あみあみ限定特典は付きません。,,,商品コード,FIGURE-016487,発売日,１６年０８月未定,ブランド名,ブロッコリー,,,,,原作名,Angel Beats！ -1st beat-,『Angel Beats！』シリーズ,ビジュアルアーツ,キャラ名,,,,,,
【あみあみ限定特典】AngelBeats！-1stbeat-「天使」1/8完成品フィギュア[ブロッコリー]《０８月予約》,備考,※あみあみ限定特典が付きます。,,,商品コード,FIGURE-016488,発売日,１６年０８月未定,ブランド名,ブロッコリー,,,,,原作名,Angel Beats！ -1st beat-,『Angel Beats！』シリーズ,ビジュアルアーツ,キャラ名,,,,,,
figmaバーチャファイターサラ・ブライアント[フリーイング]《０９月予約》,,,,,商品コード,FIGURE-016528,発売日,１６年０９月未定,ブランド名,FREEing(フリーイング),,シリーズ名,figmaシリーズ,figma(フィグマ),原作名,バーチャファイター,,,キャラ名,サラ・ブライアント,,,,,
初音ミク～花色衣～1/8完成品フィギュア[ストロンガー]《１１月予約》,備考,※3/14以降のご予約に関しましては規定数に達し次第販売終了とさせていただきます。※受注期間：2016年2月1日(月)10時 ～ 2016年3月13日(日)24時迄,,,商品コード,FIGURE-016559-S001,発売日,１６年１１月未定,ブランド名,ストロンガー,,,,,原作名,『VOCALOID』シリーズ,,,キャラ名,初音ミク,,,造型師,,
秘書課初美ゆき1/7完成品フィギュア[ダイキ工業]《０７月予約》,,,,,商品コード,FIGURE-016701,発売日,１６年０７月未定,ブランド名,ダイキ工業,,,,,原作名,≪オリジナルキャラクター≫,,,キャラ名,初美ゆき,,,造型師,CL, 
劇場版魔法少女まどか☆マギカ暁美ほむら～始まりの物語/永遠の物語～1/8完成品フィギュア[グッドスマイルカンパニー]《０９月予約》,,,,,商品コード,FIGURE-016718,発売日,１６年０９月未定,ブランド名,グッドスマイルカンパニー,,,,,原作名,魔法少女まどか☆マギカ,,,キャラ名,暁美ほむら,,,造型師,あまと[knead], 
ユニバーサル・アクト・スタイル攻殻機動隊新劇場版草薙素子1/6アクションフィギュア[WAVE]【送料無料】《０７月予約※暫定》,備考,※他の商品と同梱発送になる場合は別途送料が発生いたします。※代引手数料等、一部の決済手数料はご負担いただきます。,,,商品コード,FIGURE-016747,発売日,１６年０７月未定,ブランド名,WAVE(ウェーブ),,,,,原作名,攻殻機動隊 新劇場版,攻殻機動隊 THE GHOST IN THE SHELL,『攻殻機動隊』シリーズ,キャラ名,,,,,,
